Customer ID,Recency,Frequency,MonetaryValue,R,F,M,RFM_segment,RFM_score,Segment
17085,125,185,1558.15,2,4,3,243,9,Low
17086,26,96,2050.079999999999,3,3,4,334,10,Top
17088,30,115,1991.009999999999,3,4,4,344,11,Top
17090,2,59,1905.3500000000006,4,3,4,434,11,Top
17091,122,195,3827.760000000002,2,4,4,244,10,Top
17092,51,123,1770.2800000000007,3,4,4,344,11,Top
17094,324,14,301.99999999999994,1,1,2,112,4,Low
17095,24,74,1324.159999999999,3,3,3,333,9,Low
17096,1,48,1022.1300000000003,4,3,3,433,10,Top
17100,20,65,971.74,4,3,3,433,10,Top
17101,12,42,1621.7299999999998,4,3,4,434,11,Top
17102,263,1,25.5,1,1,1,111,3,Low
17105,192,90,665.7800000000004,1,3,3,133,7,Middle
17107,77,414,10779.529999999995,2,4,4,244,10,Top
17109,46,115,877.54,3,4,3,343,10,Top
17110,167,12,163.29999999999998,1,1,1,111,3,Low
17111,49,28,214.60999999999999,3,2,1,321,6,Middle
17114,101,119,793.6199999999997,2,4,3,243,9,Low
17115,66,39,837.4999999999999,2,2,3,223,7,Middle
17117,290,9,116.19999999999997,1,1,1,111,3,Low
17118,319,10,157.02,1,1,1,111,3,Low
17119,31,35,606.91,3,2,2,322,7,Middle
17120,235,18,307.46,1,2,2,122,5,Middle
17122,3,7,138.32,4,1,1,411,6,Middle
17123,338,9,345.29999999999995,1,1,2,112,4,Low
17124,158,30,289.59000000000003,2,2,1,221,5,Middle
17125,52,30,201.65,3,2,1,321,6,Middle
17126,65,237,975.3999999999997,2,4,3,243,9,Low
17128,101,14,157.09,2,1,1,211,4,Low
17131,49,134,2463.170000000001,3,4,4,344,11,Top
17133,17,27,4892.240000000001,4,2,4,424,10,Top
17134,108,22,401.4,2,2,2,222,6,Middle
17135,18,52,1139.7299999999998,4,3,3,433,10,Top
17138,99,24,380.5,2,2,2,222,6,Middle
17139,2,476,10633.069999999987,4,4,4,444,12,Top
17140,190,16,442.92,1,1,2,112,4,Low
17142,240,15,579.0,1,1,2,112,4,Low
17144,86,48,984.5699999999998,2,3,3,233,8,Middle
17146,107,35,749.78,2,2,3,223,7,Middle
17147,24,81,1714.5900000000001,3,3,4,334,10,Top
17148,53,9,124.88,3,1,1,311,5,Middle
17152,196,14,1689.5,1,1,4,114,6,Middle
17153,26,14,213.77999999999997,3,1,1,311,5,Middle
17154,77,23,329.34000000000003,2,2,2,222,6,Middle
17155,19,20,251.69999999999996,4,2,1,421,7,Middle
17157,178,13,319.0,1,1,2,112,4,Low
17158,153,67,1266.9699999999993,2,3,3,233,8,Middle
17159,23,101,1538.88,4,4,3,443,11,Top
17160,7,229,3518.0299999999993,4,4,4,444,12,Top
17162,30,104,1715.4599999999996,3,4,4,344,11,Top
17163,23,5,293.1,4,1,1,411,6,Middle
17164,34,144,2467.350000000001,3,4,4,344,11,Top
17165,286,10,158.68,1,1,1,111,3,Low
17166,205,12,206.33999999999997,1,1,1,111,3,Low
17169,59,54,835.7800000000004,3,3,3,333,9,Low
17171,291,16,224.90999999999997,1,1,1,111,3,Low
17172,80,15,317.76,2,1,2,212,5,Middle
17173,1,86,3766.5999999999985,4,3,4,434,11,Top
17174,189,4,59.9,1,1,1,111,3,Low
17175,5,63,1443.6900000000003,4,3,3,433,10,Top
17176,203,15,306.13,1,1,2,112,4,Low
17179,180,80,711.79,1,3,3,133,7,Middle
17180,7,123,776.8900000000002,4,4,3,443,11,Top
17181,59,23,239.91999999999996,3,2,1,321,6,Middle
17183,24,73,3347.309999999999,3,3,4,334,10,Top
17186,48,2,144.0,3,1,1,311,5,Middle
17187,228,10,203.95,1,1,1,111,3,Low
17188,13,84,2474.23,4,3,4,434,11,Top
17189,107,59,383.0999999999999,2,3,2,232,7,Middle
17190,1,19,444.74,4,2,2,422,8,Middle
17191,30,235,2092.230000000001,3,4,4,344,11,Top
17193,1,32,1699.3000000000004,4,2,4,424,10,Top
17194,38,29,262.62,3,2,1,321,6,Middle
17197,61,29,1013.01,3,2,3,323,8,Middle
17198,25,96,692.2200000000001,3,3,3,333,9,Low
17201,55,36,236.92999999999998,3,2,1,321,6,Middle
17203,54,144,3556.3099999999995,3,4,4,344,11,Top
17204,7,57,1564.5600000000002,4,3,4,434,11,Top
17205,55,13,384.08,3,1,2,312,6,Middle
17206,55,7,204.24,3,1,1,311,5,Middle
17211,5,211,2317.220000000001,4,4,4,444,12,Top
17212,254,4,226.85,1,1,1,111,3,Low
17213,42,157,2781.2299999999977,3,4,4,344,11,Top
17214,62,99,1049.12,3,4,3,343,10,Top
17217,236,9,113.5,1,1,1,111,3,Low
17218,13,268,1943.2200000000003,4,4,4,444,12,Top
17219,122,25,114.23,2,2,1,221,5,Middle
17220,26,462,3176.8500000000026,3,4,4,344,11,Top
17221,274,61,333.83,1,3,2,132,6,Middle
17222,215,26,303.15,1,2,2,122,5,Middle
17223,312,47,406.9899999999999,1,3,2,132,6,Middle
17226,253,21,393.48999999999995,1,2,2,122,5,Middle
17227,20,47,939.32,4,3,3,433,10,Top
17228,17,208,1906.0900000000015,4,4,4,444,12,Top
17229,144,47,318.76000000000005,2,3,2,232,7,Middle
17230,266,69,3638.4100000000003,1,3,4,134,8,Middle
17231,14,521,3075.120000000002,4,4,4,444,12,Top
17232,16,34,414.02000000000004,4,2,2,422,8,Middle
17233,244,25,190.88,1,2,1,121,4,Low
17234,66,14,149.89,2,1,1,211,4,Low
17235,27,29,550.0600000000001,3,2,2,322,7,Middle
17236,14,105,916.1300000000002,4,4,3,443,11,Top
17237,13,19,314.69,4,2,2,422,8,Middle
17238,19,546,3697.550000000001,4,4,4,444,12,Top
17239,314,15,382.50000000000006,1,1,2,112,4,Low
17242,5,40,1135.0399999999997,4,2,3,423,9,Low
17243,16,376,8415.149999999998,4,4,4,444,12,Top
17244,55,31,954.8999999999997,3,2,3,323,8,Middle
17245,206,9,171.45,1,1,1,111,3,Low
17247,17,53,277.98999999999995,4,3,1,431,8,Middle
17248,33,69,318.65000000000003,3,3,2,332,8,Middle
17250,182,55,379.41999999999996,1,3,2,132,6,Middle
17251,364,35,256.38,1,2,1,121,4,Low
17252,118,85,343.9599999999999,2,3,2,232,7,Middle
17253,20,18,178.26,4,2,1,421,7,Middle
17254,17,110,269.94000000000005,4,4,1,441,9,Low
17255,42,71,285.50000000000006,3,3,1,331,7,Middle
17256,109,16,239.99999999999997,2,1,1,211,4,Low
17259,150,108,559.09,2,4,2,242,8,Middle
17262,54,12,1253.3600000000001,3,1,3,313,7,Middle
17263,210,23,63.440000000000005,1,2,1,121,4,Low
17265,5,117,537.12,4,4,2,442,10,Top
17266,149,68,286.54999999999995,2,3,1,231,6,Middle
17267,246,36,316.78,1,2,2,122,5,Middle
17268,4,6,763.64,4,1,3,413,8,Middle
17272,44,114,2148.6299999999997,3,4,4,344,11,Top
17274,244,23,103.66000000000003,1,2,1,121,4,Low
17277,229,69,1065.3500000000001,1,3,3,133,7,Middle
17278,7,15,246.04000000000008,4,1,1,411,6,Middle
17279,59,9,187.82999999999998,3,1,1,311,5,Middle
17282,175,84,1667.5100000000002,1,3,4,134,8,Middle
17284,33,290,1642.380000000002,3,4,4,344,11,Top
17286,23,43,148.82000000000005,4,3,1,431,8,Middle
17287,28,120,1034.0100000000004,3,4,3,343,10,Top
17288,11,138,1415.530000000001,4,4,3,443,11,Top
17289,5,98,918.8800000000002,4,4,3,443,11,Top
17290,18,90,500.7799999999998,4,3,2,432,9,Low
17291,253,1,550.8000000000001,1,1,2,112,4,Low
17293,1,129,1833.0100000000002,4,4,4,444,12,Top
17295,30,67,537.0499999999997,3,3,2,332,8,Middle
17297,19,47,124.58000000000006,4,3,1,431,8,Middle
17298,103,30,498.42,2,2,2,222,6,Middle
17299,13,54,650.3600000000001,4,3,3,433,10,Top
17301,23,53,139.25000000000003,4,3,1,431,8,Middle
17302,16,79,1135.6299999999999,4,3,3,433,10,Top
17303,363,53,250.03999999999994,1,3,1,131,5,Middle
17306,12,66,8631.310000000003,4,3,4,434,11,Top
17309,216,12,82.75,1,1,1,111,3,Low
17311,80,55,1384.8500000000001,2,3,3,233,8,Middle
17312,140,14,644.3,2,1,3,213,6,Middle
17313,122,24,2328.8399999999997,2,2,4,224,8,Middle
17314,1,131,2527.92,4,4,4,444,12,Top
17315,6,469,6270.199999999995,4,4,4,444,12,Top
17317,32,9,2600.34,3,1,4,314,8,Middle
17320,102,73,1200.6199999999997,2,3,3,233,8,Middle
17321,276,91,613.4599999999999,1,3,2,132,6,Middle
17323,16,190,891.9700000000005,4,4,3,443,11,Top
17324,10,48,982.7300000000002,4,3,3,433,10,Top
17325,252,6,96.8,1,1,1,111,3,Low
17329,16,33,523.11,4,2,2,422,8,Middle
17330,24,6,363.9,3,1,2,312,6,Middle
17331,125,1,175.2,2,1,1,211,4,Low
17333,87,28,494.24999999999994,2,2,2,222,6,Middle
17334,70,11,307.02000000000004,2,1,2,212,5,Middle
17337,5,500,1935.500000000003,4,4,4,444,12,Top
17338,10,695,6364.799999999997,4,4,4,444,12,Top
17339,185,9,243.36,1,1,1,111,3,Low
17340,33,407,12353.289999999999,3,4,4,344,11,Top
17341,187,134,588.52,1,4,2,142,7,Middle
17343,357,17,193.63999999999996,1,2,1,121,4,Low
17344,48,30,154.66999999999996,3,2,1,321,6,Middle
17345,17,79,501.6399999999998,4,3,2,432,9,Low
17346,1,466,2569.1999999999994,4,4,4,444,12,Top
17347,88,1,228.96,2,1,1,211,4,Low
17348,16,211,1153.680000000001,4,4,3,443,11,Top
17349,181,7,85.75,1,1,1,111,3,Low
17350,47,69,1276.5700000000002,3,3,3,333,9,Low
17351,38,27,587.15,3,2,2,322,7,Middle
17353,126,8,1740.0,2,1,4,214,7,Middle
17354,52,16,1393.06,3,1,3,313,7,Middle
17356,343,19,178.21999999999997,1,2,1,121,4,Low
17357,26,43,380.6399999999999,3,3,2,332,8,Middle
17358,100,57,355.76999999999987,2,3,2,232,7,Middle
17359,13,15,127.85999999999999,4,1,1,411,6,Middle
17360,19,120,553.19,4,4,2,442,10,Top
17361,51,29,488.2,3,2,2,322,7,Middle
17362,241,35,312.22999999999996,1,2,2,122,5,Middle
17364,10,401,4444.179999999996,4,4,4,444,12,Top
17365,14,462,4733.159999999998,4,4,4,444,12,Top
17367,240,32,166.70000000000002,1,2,1,121,4,Low
17368,25,104,1860.3700000000006,3,4,4,344,11,Top
17370,74,33,446.18,2,2,2,222,6,Middle
17371,19,85,412.9099999999998,4,3,2,432,9,Low
17372,42,249,1331.680000000001,3,4,3,343,10,Top
17373,42,57,646.9200000000001,3,3,3,333,9,Low
17374,220,28,495.7699999999999,1,2,2,122,5,Middle
17375,201,69,400.09999999999985,1,3,2,132,6,Middle
17376,72,24,203.2,2,2,1,221,5,Middle
17377,25,390,4015.7199999999957,3,4,4,344,11,Top
17379,13,73,374.78000000000003,4,3,2,432,9,Low
17381,3,109,20275.60999999999,4,4,4,444,12,Top
17382,215,2,65.4,1,1,1,111,3,Low
17383,212,47,187.49,1,3,1,131,5,Middle
17384,21,15,336.40000000000003,4,1,2,412,7,Middle
17385,16,43,251.11000000000004,4,3,1,431,8,Middle
17386,115,28,2686.42,2,2,4,224,8,Middle
17387,21,74,709.5099999999999,4,3,3,433,10,Top
17388,6,15,1259.56,4,1,3,413,8,Middle
17389,10,213,31833.680000000015,4,4,4,444,12,Top
17391,165,3,508.8,1,1,2,112,4,Low
17392,192,50,376.63000000000005,1,3,2,132,6,Middle
17394,250,4,203.86999999999995,1,1,1,111,3,Low
17396,41,27,7330.800000000001,3,2,4,324,9,Low
17397,24,86,666.4099999999999,3,3,3,333,9,Low
17398,116,38,653.3799999999999,2,2,3,223,7,Middle
17400,211,199,2065.720000000001,1,4,4,144,9,Low
17402,52,59,2633.85,3,3,4,334,10,Top
17403,275,31,246.22000000000003,1,2,1,121,4,Low
17405,4,82,1031.41,4,3,3,433,10,Top
17406,71,109,2168.42,2,4,4,244,10,Top
17408,165,2,32.65,1,1,1,111,3,Low
17409,127,13,771.8499999999999,2,1,3,213,6,Middle
17410,1,64,1214.7199999999996,4,3,3,433,10,Top
17411,14,41,778.9399999999999,4,3,3,433,10,Top
17412,25,66,1258.0600000000002,3,3,3,333,9,Low
17414,45,6,778.0,3,1,3,313,7,Middle
17415,81,14,507.8399999999999,2,1,2,212,5,Middle
17416,61,269,6893.420000000002,3,4,4,344,11,Top
17418,44,30,463.4600000000001,3,2,2,322,7,Middle
17419,13,206,4226.57,4,4,4,444,12,Top
17420,52,30,598.8300000000002,3,2,2,322,7,Middle
17422,5,117,1979.37,4,4,4,444,12,Top
17423,48,26,698.4100000000003,3,2,3,323,8,Middle
17425,21,43,759.1699999999995,4,3,3,433,10,Top
17426,93,271,5037.259999999998,2,4,4,244,10,Top
17427,73,2,100.8,2,1,1,211,4,Low
17428,7,328,17256.850000000002,4,4,4,444,12,Top
17429,158,39,524.9200000000002,2,2,2,222,6,Middle
17430,153,14,265.76000000000005,2,1,1,211,4,Low
17431,315,43,403.30000000000007,1,3,2,132,6,Middle
17432,19,48,365.76000000000005,4,3,2,432,9,Low
17433,2,54,303.16,4,3,2,432,9,Low
17434,11,134,2373.8200000000006,4,4,4,444,12,Top
17436,121,9,216.3,2,1,1,211,4,Low
17438,255,17,388.45000000000005,1,2,2,122,5,Middle
17440,187,5,186.42,1,1,1,111,3,Low
17442,64,135,2248.560000000001,2,4,4,244,10,Top
17446,178,9,120.9,1,1,1,111,3,Low
17447,42,36,541.53,3,2,2,322,7,Middle
17449,46,275,2517.5599999999995,3,4,4,344,11,Top
17450,4,335,194230.79000000007,4,4,4,444,12,Top
17451,17,100,1721.3999999999999,4,4,4,444,12,Top
17453,19,19,486.71999999999997,4,2,2,422,8,Middle
17454,194,61,517.5300000000002,1,3,2,132,6,Middle
17455,205,8,131.7,1,1,1,111,3,Low
17456,455,17,249.85999999999999,1,2,1,121,4,Low
17457,206,19,1737.6999999999998,1,2,4,124,7,Middle
17458,17,54,316.49999999999994,4,3,2,432,9,Low
17459,45,111,657.3,3,4,3,343,10,Top
17460,185,29,622.4299999999998,1,2,2,122,5,Middle
17461,24,101,714.1799999999996,3,4,3,343,10,Top
17462,62,27,675.6899999999999,3,2,3,323,8,Middle
17463,18,201,1855.3100000000018,4,4,4,444,12,Top
17464,248,9,289.96000000000004,1,1,1,111,3,Low
17466,12,41,763.2800000000003,4,3,3,433,10,Top
17468,12,5,137.0,4,1,1,411,6,Middle
17469,18,88,1870.9699999999996,4,3,4,434,11,Top
17470,46,78,1125.0700000000002,3,3,3,333,9,Low
17472,289,168,686.0400000000001,1,4,3,143,8,Middle
17475,81,14,194.36999999999995,2,1,1,211,4,Low
17480,79,29,511.82,2,2,2,222,6,Middle
17481,17,82,1255.5900000000006,4,3,3,433,10,Top
17483,95,21,414.04,2,2,2,222,6,Middle
17486,263,24,396.87000000000006,1,2,2,122,5,Middle
17489,1,29,376.63999999999993,4,2,2,422,8,Middle
17490,75,76,2092.3199999999997,2,3,4,234,9,Low
17491,16,109,3558.8700000000003,4,4,4,444,12,Top
17492,221,12,374.57,1,1,2,112,4,Low
17495,302,27,497.56000000000006,1,2,2,122,5,Middle
17496,360,10,271.04999999999995,1,1,1,111,3,Low
17498,77,17,272.21999999999997,2,2,1,221,5,Middle
17499,291,40,622.88,1,2,2,122,5,Middle
17500,19,5,1138.0,4,1,3,413,8,Middle
17501,281,18,288.59999999999997,1,2,1,121,4,Low
17502,11,28,689.0999999999999,4,2,3,423,9,Low
17503,152,38,558.9599999999999,2,2,2,222,6,Middle
17504,189,127,2997.0300000000007,1,4,4,144,9,Low
17505,207,52,1145.84,1,3,3,133,7,Middle
17506,77,14,302.2,2,1,2,212,5,Middle
17507,263,88,605.5799999999999,1,3,2,132,6,Middle
17509,59,362,6052.14,3,4,4,344,11,Top
17510,26,20,308.48,3,2,2,322,7,Middle
17511,7,963,91062.37999999996,4,4,4,444,12,Top
17512,30,105,2924.990000000001,3,4,4,344,11,Top
17513,74,6,513.2,2,1,2,212,5,Middle
17514,278,40,208.65,1,2,1,121,4,Low
17515,122,87,639.0199999999998,2,3,3,233,8,Middle
17516,3,133,761.6800000000001,4,4,3,443,11,Top
17517,253,11,153.94,1,1,1,111,3,Low
17519,19,82,1844.0200000000002,4,3,4,434,11,Top
17520,55,30,546.8100000000001,3,2,2,322,7,Middle
17521,61,45,723.2099999999998,3,3,3,333,9,Low
17522,96,73,1070.71,2,3,3,233,8,Middle
17523,13,33,652.7400000000001,4,2,3,423,9,Low
17524,363,6,145.0,1,1,1,111,3,Low
17525,361,9,422.70000000000005,1,1,2,112,4,Low
17526,213,19,1195.8999999999999,1,2,3,123,6,Middle
17527,55,47,939.37,3,3,3,333,9,Low
17528,1,253,3628.5000000000014,4,4,4,444,12,Top
17530,17,386,2349.2400000000016,4,4,4,444,12,Top
17531,307,14,296.70000000000005,1,1,2,112,4,Low
17534,55,9,223.36,3,1,1,311,5,Middle
17535,252,13,164.39999999999998,1,1,1,111,3,Low
17536,179,3,76.5,1,1,1,111,3,Low
17537,61,73,877.7200000000004,3,3,3,333,9,Low
17538,27,9,98.42000000000002,3,1,1,311,5,Middle
17540,26,25,578.9,3,2,2,322,7,Middle
17542,271,25,170.75,1,2,1,121,4,Low
17545,45,137,638.6799999999998,3,4,3,343,10,Top
17548,235,5,103.3,1,1,1,111,3,Low
17549,25,6,148.86,3,1,1,311,5,Middle
17550,68,42,267.16000000000014,2,3,1,231,6,Middle
17551,361,36,278.03999999999996,1,2,1,121,4,Low
17552,62,49,930.41,3,3,3,333,9,Low
17553,306,2,1487.6,1,1,3,113,5,Middle
17554,18,88,1952.4499999999998,4,3,4,434,11,Top
17555,21,104,477.35999999999996,4,4,2,442,10,Top
17556,207,6,157.9,1,1,1,111,3,Low
17557,16,34,541.4599999999999,4,2,2,422,8,Middle
17560,70,27,854.9500000000002,2,2,3,223,7,Middle
17561,21,44,162.61999999999998,4,3,1,431,8,Middle
17562,16,63,1122.3799999999997,4,3,3,433,10,Top
17564,26,49,454.0099999999999,3,3,2,332,8,Middle
17566,27,135,844.3300000000002,3,4,3,343,10,Top
17567,59,165,4331.48,3,4,4,344,11,Top
17569,40,29,344.13999999999993,3,2,2,322,7,Middle
17571,52,247,1364.2300000000018,3,4,3,343,10,Top
17572,72,12,226.75,2,1,1,211,4,Low
17573,61,25,380.59999999999997,3,2,2,322,7,Middle
17574,37,8,185.64999999999998,3,1,1,311,5,Middle
17576,3,393,3506.9799999999977,4,4,4,444,12,Top
17578,219,5,143.45999999999998,1,1,1,111,3,Low
17579,139,50,448.89999999999986,2,3,2,232,7,Middle
17580,314,45,215.72000000000003,1,3,1,131,5,Middle
17581,67,438,11005.43999999999,2,4,4,244,10,Top
17582,238,29,175.27,1,2,1,121,4,Low
17584,247,35,1242.3000000000002,1,2,3,123,6,Middle
17585,111,202,1100.2900000000004,2,4,3,243,9,Low
17588,102,23,1240.2000000000003,2,2,3,223,7,Middle
17589,34,253,2404.170000000001,3,4,4,344,11,Top
17590,19,191,1456.8200000000002,4,4,3,443,11,Top
17591,75,150,2186.0700000000006,2,4,4,244,10,Top
17593,93,211,3920.379999999999,2,4,4,244,10,Top
17594,87,50,993.1799999999995,2,3,3,233,8,Middle
17595,14,81,384.5900000000001,4,3,2,432,9,Low
17596,25,260,2785.4499999999994,3,4,4,344,11,Top
17597,67,55,2044.3700000000003,2,3,4,234,9,Low
17600,19,13,161.67000000000002,4,1,1,411,6,Middle
17601,240,9,116.01,1,1,1,111,3,Low
17602,25,542,5005.869999999999,3,4,4,344,11,Top
17603,80,11,394.72,2,1,2,212,5,Middle
17604,189,63,309.36,1,3,2,132,6,Middle
17608,183,54,190.9500000000001,1,3,1,131,5,Middle
17609,42,229,1099.3400000000001,3,4,3,343,10,Top
17611,37,558,3938.0199999999995,3,4,4,344,11,Top
17612,55,135,2048.4499999999994,3,4,4,344,11,Top
17613,24,300,4529.95,3,4,4,344,11,Top
17614,59,96,382.56999999999994,3,3,2,332,8,Middle
17615,205,14,329.6,1,1,2,112,4,Low
17616,175,3,571.2,1,1,2,112,4,Low
17618,221,61,907.7300000000001,1,3,3,133,7,Middle
17619,314,71,210.22000000000003,1,3,1,131,5,Middle
17620,31,4,81.44,3,1,1,311,5,Middle
17621,23,26,1379.8999999999999,4,2,3,423,9,Low
17623,153,33,527.05,2,2,2,222,6,Middle
17624,16,50,843.4799999999997,4,3,3,433,10,Top
17625,20,297,1993.8000000000009,4,4,4,444,12,Top
17628,83,5,75.75000000000001,2,1,1,211,4,Low
17629,20,123,1814.1200000000008,4,4,4,444,12,Top
17630,171,26,503.59999999999985,1,2,2,122,5,Middle
17631,121,39,528.33,2,2,2,222,6,Middle
17633,33,70,1324.8399999999997,3,3,3,333,9,Low
17634,36,295,2355.2100000000037,3,4,4,344,11,Top
17636,21,20,285.56,4,2,1,421,7,Middle
17637,117,35,547.06,2,2,2,222,6,Middle
17639,130,7,108.5,2,1,1,211,4,Low
17640,88,5,621.6600000000001,2,1,2,212,5,Middle
17642,3,40,712.2900000000002,4,2,3,423,9,Low
17643,698,8,101.55000000000001,1,1,1,111,3,Low
17644,33,157,2895.6399999999994,3,4,4,344,11,Top
17646,250,51,1008.3899999999999,1,3,3,133,7,Middle
17647,215,7,133.06,1,1,1,111,3,Low
17648,62,91,1797.5,3,3,4,334,10,Top
17649,140,52,868.49,2,3,3,233,8,Middle
17650,23,8,166.07999999999998,4,1,1,411,6,Middle
17651,13,232,3945.000000000001,4,4,4,444,12,Top
17652,27,259,4867.7199999999975,3,4,4,344,11,Top
17653,33,44,1207.5600000000002,3,3,3,333,9,Low
17654,161,22,117.54999999999998,2,2,1,221,5,Middle
17655,12,91,2638.9400000000023,4,3,4,434,11,Top
17656,2,82,1674.69,4,3,4,434,11,Top
17658,6,19,595.42,4,2,2,422,8,Middle
17659,19,158,2999.460000000001,4,4,4,444,12,Top
17660,143,31,161.50000000000003,2,2,1,221,5,Middle
17663,27,86,1802.9099999999999,3,3,4,334,10,Top
17664,20,43,604.64,4,3,2,432,9,Low
17666,182,18,728.1599999999999,1,2,3,123,6,Middle
17667,6,117,2055.5099999999993,4,4,4,444,12,Top
17668,121,15,347.74999999999994,2,1,2,212,5,Middle
17669,44,68,3406.7200000000003,3,3,4,334,10,Top
17670,229,11,205.7,1,1,1,111,3,Low
17671,5,53,1572.7100000000005,4,3,4,434,11,Top
17672,52,110,3178.17,3,4,4,344,11,Top
17673,121,210,1562.9200000000014,2,4,4,244,10,Top
17674,76,27,551.0400000000001,2,2,2,222,6,Middle
17675,4,705,20374.27999999997,4,4,4,444,12,Top
17676,1,76,1354.6800000000005,4,3,3,433,10,Top
17677,30,302,16327.529999999999,3,4,4,344,11,Top
17678,265,16,298.10999999999996,1,1,2,112,4,Low
17679,54,30,1992.1100000000006,3,2,4,324,9,Low
17680,25,11,184.39999999999998,3,1,1,311,5,Middle
17682,12,118,2474.3300000000004,4,4,4,444,12,Top
17684,45,15,239.41,3,1,1,311,5,Middle
17685,2,124,3120.1299999999997,4,4,4,444,12,Top
17686,33,286,5739.460000000007,3,4,4,344,11,Top
17690,47,249,4700.600000000001,3,4,4,344,11,Top
17691,359,19,290.40000000000003,1,2,1,121,4,Low
17692,162,46,740.9399999999999,2,3,3,233,8,Middle
17693,139,16,200.47,2,1,1,211,4,Low
17694,143,15,283.12000000000006,2,1,1,211,4,Low
17695,133,35,765.34,2,2,3,223,7,Middle
17696,110,115,2285.7100000000014,2,4,4,244,10,Top
17697,238,19,338.95000000000005,1,2,2,122,5,Middle
17698,262,8,154.95000000000002,1,1,1,111,3,Low
17700,18,142,2534.64,4,4,4,444,12,Top
17701,341,24,417.95000000000005,1,2,2,122,5,Middle
17702,91,74,1824.3700000000001,2,3,4,234,9,Low
17703,111,55,798.7399999999999,2,3,3,233,8,Middle
17704,170,31,885.1899999999998,1,2,3,123,6,Middle
17705,39,103,1823.5199999999993,3,4,4,344,11,Top
17706,46,382,10504.489999999994,3,4,4,344,11,Top
17707,158,5,152.39999999999998,2,1,1,211,4,Low
17708,219,33,259.58000000000004,1,2,1,121,4,Low
17709,171,7,137.45,1,1,1,111,3,Low
17711,12,23,385.1,4,2,2,422,8,Middle
17712,46,29,522.91,3,2,2,322,7,Middle
17714,322,10,153.0,1,1,1,111,3,Low
17715,202,1,326.4,1,1,2,112,4,Low
17716,24,245,5655.990000000002,3,4,4,344,11,Top
17718,234,6,139.35,1,1,1,111,3,Low
17719,2,274,5396.040000000004,4,4,4,444,12,Top
17720,28,50,1195.94,3,3,3,333,9,Low
17722,246,115,2424.039999999999,1,4,4,144,9,Low
17723,97,10,3276.4,2,1,4,214,7,Middle
17724,73,40,1033.0000000000002,2,2,3,223,7,Middle
17725,18,192,3439.0800000000004,4,4,4,444,12,Top
17727,17,66,1060.25,4,3,3,433,10,Top
17728,88,165,2876.010000000001,2,4,4,244,10,Top
17730,30,218,5298.479999999997,3,4,4,344,11,Top
17731,81,67,1240.11,2,3,3,233,8,Middle
17732,667,18,303.97,1,2,2,122,5,Middle
17733,263,35,692.1899999999998,1,2,3,123,6,Middle
17734,55,43,700.63,3,3,3,333,9,Low
17735,110,690,13110.019999999991,2,4,4,244,10,Top
17736,11,25,377.4399999999999,4,2,2,422,8,Middle
17737,1,10,168.24,4,1,1,411,6,Middle
17738,21,97,1879.0500000000002,4,3,4,434,11,Top
17739,13,47,2791.3500000000004,4,3,4,434,11,Top
17742,40,15,355.11,3,1,2,312,6,Middle
17744,27,136,2322.3999999999996,3,4,4,344,11,Top
17746,242,6,110.25000000000001,1,1,1,111,3,Low
17747,114,1,71.4,2,1,1,211,4,Low
17749,180,35,674.5199999999999,1,2,3,123,6,Middle
17750,58,175,1623.33,3,4,4,344,11,Top
17752,361,1,80.64,1,1,1,111,3,Low
17754,90,86,1557.0399999999993,2,3,3,233,8,Middle
17757,15,739,5581.4899999999925,4,4,4,444,12,Top
17758,21,398,3373.1000000000004,4,4,4,444,12,Top
17759,19,85,804.9299999999998,4,3,3,433,10,Top
17760,23,25,287.59,4,2,1,421,7,Middle
17761,153,19,712.78,2,2,3,223,7,Middle
17763,265,1,15.0,1,1,1,111,3,Low
17764,6,67,726.2800000000003,4,3,3,433,10,Top
17765,212,55,363.37999999999994,1,3,2,132,6,Middle
17767,17,21,271.20000000000005,4,2,1,421,7,Middle
17768,168,93,1937.8200000000006,1,3,4,134,8,Middle
17769,14,300,3918.7799999999993,4,4,4,444,12,Top
17770,36,38,1143.2699999999995,3,2,3,323,8,Middle
17771,58,54,245.81,3,3,1,331,7,Middle
17772,12,47,164.12999999999994,4,3,1,431,8,Middle
17774,147,151,1204.9400000000003,2,4,3,243,9,Low
17775,256,3,56.4,1,1,1,111,3,Low
17777,26,186,629.26,3,4,2,342,9,Low
17779,23,80,642.0699999999999,4,3,3,433,10,Top
17781,254,12,188.01999999999998,1,1,1,111,3,Low
17783,74,67,283.4699999999997,2,3,1,231,6,Middle
17785,55,13,131.94000000000003,3,1,1,311,5,Middle
17786,87,64,254.96000000000004,2,3,1,231,6,Middle
17787,65,122,1769.8899999999994,2,4,4,244,10,Top
17788,75,5,1117.9,2,1,3,213,6,Middle
17789,283,14,225.9,1,1,1,111,3,Low
17790,4,188,1963.0500000000013,4,4,4,444,12,Top
17791,61,10,106.1,3,1,1,311,5,Middle
17793,27,47,279.2899999999999,3,3,1,331,7,Middle
17795,181,44,335.26999999999987,1,3,2,132,6,Middle
17796,42,80,682.1000000000003,3,3,3,333,9,Low
17797,24,111,780.4300000000003,3,4,3,343,10,Top
17799,24,400,3022.409999999997,3,4,4,344,11,Top
17800,38,102,1175.41,3,4,3,343,10,Top
17802,5,140,1285.0399999999997,4,4,3,443,11,Top
